W/FCO,H2/CO,Temp,pressure,X_CO,S_CH4,S_C2C4p,S_C2C4=
0.11111111111111105,0.25,0.17647058823529438,0.4285714285714286,0.136926179207768,0.0035701989632208843,0.016049819948993054,0.09400789453901945
0.2222222222222222,0.25,0.17647058823529438,0.4285714285714286,0.14947286615914174,0.003841358699733138,0.01707773103007544,0.0999757938099688
0.33333333333333337,0.25,0.17647058823529438,0.4285714285714286,0.16094823852488843,0.004092431778919945,0.018023563187316797,0.10531505905137292
0.4444444444444444,0.25,0.17647058823529438,0.4285714285714286,0.1715556102690079,0.00432722463843528,0.018903939277082192,0.11015395946110143
0.5555555555555556,0.25,0.17647058823529438,0.4285714285714286,0.18144201090605946,0.004548493034217947,0.019730701249431583,0.11458421476148134
0.6666666666666665,0.25,0.17647058823529438,0.4285714285714286,0.19071774523030688,0.004758305449352738,0.02051260679202769,0.1186738749517407
0.7777777777777777,0.25,0.17647058823529438,0.4285714285714286,0.1994680190466015,0.0049582597284375295,0.02125632838930542,0.12247492986714312
0.8888888888888891,0.25,0.17647058823529438,0.4285714285714286,0.2077602189805266,0.005149619993937863,0.021967077491256582,0.1260280752885494
1.0,0.25,0.17647058823529438,0.4285714285714286,0.21564871365157467,0.0053334055699934615,0.02264900589193028,0.12936579224434447
0.0,0.25,0.17647058823529438,0.6428571428571428,0.12271051319190421,0.0035762828213653066,0.016799023863844454,0.0751539933375302
0.11111111111111105,0.25,0.17647058823529438,0.6428571428571428,0.13654873844908394,0.003901752968137242,0.01810642548048218,0.08136537627276988
0.2222222222222222,0.25,0.17647058823529438,0.6428571428571428,0.14901460604162575,0.0041993029032962965,0.01929494047332165,0.086818143077252
0.33333333333333337,0.25,0.17647058823529438,0.6428571428571428,0.1604065376312568,0.004474903211513076,0.02039161802074214,0.09168784583898093
0.4444444444444444,0.25,0.17647058823529438,0.6428571428571428,0.17092980976659428,0.004732689745198476,0.021414842995663933,0.09609426034831137
0.5555555555555556,0.25,0.17647058823529438,0.6428571428571428,0.1807325889369144,0.004975662374374845,0.022377724454217096,0.10012303803152489
0.6666666666666665,0.25,0.17647058823529438,0.6428571428571428,0.18992584580625968,0.005206076220982599,0.023289964597324322,0.10383769679550109
0.7777777777777777,0.25,0.17647058823529438,0.6428571428571428,0.19859517737863633,0.005425675569228464,0.02415896154518523,0.10728672737084832
0.8888888888888891,0.25,0.17647058823529438,0.6428571428571428,0.20680820036728778,0.005635841447369038,0.02499049624938496,0.11050803402601159
1.0,0.25,0.17647058823529438,0.6428571428571428,0.21461939857216936,0.005837688779651347,0.025789179648597747,0.11353183711894604
0.0,0.25,0.17647058823529438,1.0,0.12126339434490202,0.003957151367050124,0.019207342093639324,0.06253839549032614
0.11111111111111105,0.25,0.17647058823529438,1.0,0.13499793226463142,0.0043178888775417925,0.020738771014498544,0.06807968131903952
0.2222222222222222,0.25,0.17647058823529438,1.0,0.14735189339225385,0.00464799487906977,0.022136158708329936,0.0729340393752271
0.33333333333333337,0.25,0.17647058823529438,1.0,0.15862821479202704,0.004953948891402244,0.023429390073482537,0.07726161588610347
0.4444444444444444,0.25,0.17647058823529438,1.0,0.1690347406254292,0.005240258751919611,0.02463884327511952,0.08117174065943708
0.5555555555555556,0.25,0.17647058823529438,1.0,0.178721142728191,0.005510204909704594,0.025779088849572408,0.0847425471948069
0.6666666666666665,0.25,0.17647058823529438,1.0,0.18779929819308733,0.005766259495874486,0.026860937456238503,0.08803189076669074
0.7777777777777777,0.25,0.17647058823529438,1.0,0.1963553443238924,0.006010338545695611,0.027892653487294285,0.09108384835175631
0.8888888888888891,0.25,0.17647058823529438,1.0,0.20445722013710904,0.0062439615539155,0.028880711998661435,0.09393279143486014
1.0,0.25,0.17647058823529438,1.0,0.21215959144328825,0.0064683569562331645,0.02983029245092529,0.09660605170478131
0.0,0.25,0.3529411764705883,0.0,0.2568397870456642,0.010164398009062466,0.023724409878368796,0.4671095793829783
0.11111111111111105,0.25,0.3529411764705883,0.0,0.2786003307326182,0.011033169690128318,0.024851215038074564,0.485534262781747
0.2222222222222222,0.25,0.3529411764705883,0.0,0.29774662736861507,0.011834925613060248,0.025845851876968765,0.5012790527270111
0.33333333333333337,0.25,0.3529411764705883,0.0,0.31486449771654396,0.012583837112732687,0.026740841016559217,0.5149956721631012
0.4444444444444444,0.25,0.3529411764705883,0.0,0.33035577611256245,0.013289685841044048,0.027557895120107964,0.5271215957920566
0.5555555555555556,0.25,0.3529411764705883,0.0,0.34450953513466653,0.013959556373162233,0.02831226353700872,0.5379656006499286
0.6666666666666665,0.25,0.3529411764705883,0.0,0.35754150030476356,0.014598773072535686,0.02901508152895562,0.5477541956674443
0.7777777777777777,0.25,0.3529411764705883,0.0,0.3696174432075373,0.015211456242444375,0.029674736081789194,0.5566587138466752
0.8888888888888891,0.25,0.3529411764705883,0.0,0.3808677767756702,0.01580087213809807,0.030297705625540725,0.5648120144094246
1.0,0.25,0.3529411764705883,0.0,0.39139716060120083,0.01636966119695247,0.030889099849525703,0.5723192658493251
0.0,0.25,0.3529411764705883,0.07142857142857142,0.2857517795647205,0.010107087167141584,0.028352356352670895,0.3672155410820973
0.11111111111111105,0.25,0.3529411764705883,0.07142857142857142,0.30980689602368017,0.010984943403184334,0.029951031652996556,0.3841594299619898
0.2222222222222222,0.25,0.3529411764705883,0.07142857142857142,0.3310752616586296,0.011794413794389513,0.03138500326911211,0.3987541100381122
0.33333333333333337,0.25,0.3529411764705883,0.07142857142857142,0.35017310687916553,0.012550224708275177,0.03269425256484945,0.4115652875972903
0.4444444444444444,0.25,0.3529411764705883,0.07142857142857142,0.367523884659457,0.013262499186909816,0.0339054622487725,0.42297278948040634
0.5555555555555556,0.25,0.3529411764705883,0.07142857142857142,0.3834328210072684,0.013938542447289584,0.03503737510635708,0.4332448898069085
0.6666666666666665,0.25,0.3529411764705883,0.07142857142857142,0.39812815978254673,0.014583826641633114,0.036103685375187544,0.44257858261768834
0.7777777777777777,0.25,0.3529411764705883,0.07142857142857142,0.41178561255913554,0.015202574650531799,0.03711471825254521,0.45112306353704523
0.8888888888888891,0.25,0.3529411764705883,0.07142857142857142,0.4245437253830961,0.015798123954698564,0.03807845904212213,0.4589941876047596
1.0,0.25,0.3529411764705883,0.07142857142857142,0.4365139041418786,0.016373165929500708,0.03900121706921392,0.46628382157677045
0.0,0.25,0.3529411764705883,0.14285714285714285,0.2960574047587961,0.010450696118595492,0.031917815204523095,0.32215167224187263
0.11111111111111105,0.25,0.3529411764705883,0.14285714285714285,0.32085558950599163,0.011362930248210312,0.03386056034445401,0.3379500798526018
0.2222222222222222,0.25,0.3529411764705883,0.14285714285714285,0.34281959168548026,0.012203515810008456,0.0356169058389302,0.3515863912018899
0.33333333333333337,0.25,0.3529411764705883,0.14285714285714285,0.3625746360731353,0.012987979220908719,0.03723182263064043,0.36358195326225456
0.4444444444444444,0.25,0.3529411764705883,0.14285714285714285,0.38055029774711147,0.013726983276262674,0.03873529630839732,0.37428653193170913
0.5555555555555556,0.25,0.3529411764705883,0.14285714285714285,0.3970562406350823,0.014428215337480295,0.04014837456914155,0.38394696593318806
0.6666666666666665,0.25,0.3529411764705883,0.14285714285714285,0.4123240436432329,0.015097429223161003,0.041486429387847835,0.3927443680803614
0.7777777777777777,0.25,0.3529411764705883,0.14285714285714285,0.4265320363884843,0.015739061101560824,0.04276104780786291,0.40081579484022617
0.8888888888888891,0.25,0.3529411764705883,0.14285714285714285,0.4398208563054542,0.01635661457680396,0.04398119202915408,0.40826760205429435
1.0,0.25,0.3529411764705883,0.14285714285714285,0.4523036369318611,0.016952912302984312,0.04515394413399049,0.4151840579122342
0.0,0.25,0.3529411764705883,0.2857142857142857,0.30459997652906384,0.011191027653770303,0.037493822326602776,0.2744740833563415
0.11111111111111105,0.25,0.3529411764705883,0.2857142857142857,0.3298429613170637,0.012174351974441016,0.039981653754375436,0.2887423525767823
0.2222222222222222,0.25,0.3529411764705883,0.2857142857142857,0.3522293221712959,0.013079638738190163,0.04224981879911777,0.30106822366532104
0.33333333333333337,0.25,0.3529411764705883,0.2857142857142857,0.3723896588570225,0.01392386937293145,0.04435052335595739,0.3119231847353842
0.4444444444444444,0.25,0.3529411764705883,0.2857142857142857,0.39075686061374926,0.014718701617293243,0.04631855385333065,0.3216229047438356
0.5555555555555556,0.25,0.3529411764705883,0.2857142857142857,0.407642758678964,0.015472537214700592,0.0481783240747997,0.33038967531241203
0.6666666666666665,0.25,0.3529411764705883,0.2857142857142857,0.42328045038033446,0.016191662087427568,0.04994767128111765,0.33838624403775736
0.7777777777777777,0.25,0.3529411764705883,0.2857142857142857,0.4378493604039192,0.016880920851636477,0.051640053515166894,0.3457355018385872
0.8888888888888891,0.25,0.3529411764705883,0.2857142857142857,0.45149097954068146,0.017544137186568474,0.053265892862139175,0.3525326011459803
1.0,0.25,0.3529411764705883,0.2857142857142857,0.4643190865515931,0.018184390896757007,0.05483344260419582,0.35885278877100046
0.0,0.25,0.3529411764705883,0.4285714285714286,0.30825898874934005,0.011835828048768067,0.04191483976361226,0.24694285574464483
0.11111111111111105,0.25,0.3529411764705883,0.4285714285714286,0.33356638346540984,0.01288109307073547,0.04484718800496354,0.2601774774137634
0.2222222222222222,0.25,0.3529411764705883,0.4285714285714286,0.35601824648163716,0.013842894401177329,0.04753247793876736,0.271609567251906
0.33333333333333337,0.25,0.3529411764705883,0.4285714285714286,0.37624632354943915,0.014739407512444336,0.05002832759142404,0.2816793883813412
0.4444444444444444,0.25,0.3529411764705883,0.4285714285714286,0.39468385209789797,0.015583112659560819,0.05237316466929603,0.2906810600182432
0.5555555555555556,0.25,0.3529411764705883,0.4285714285714286,0.41164267336555627,0.01638300534797924,0.05459399921596775,0.29882123673473604
0.6666666666666665,0.25,0.3529411764705883,0.4285714285714286,0.42735573542749933,0.017145816145493473,0.05671060737924828,0.3062508850594011
0.7777777777777777,0.25,0.3529411764705883,0.4285714285714286,0.4420022944714706,0.017876731363995944,0.058737947901761046,0.31308376127062376
0.8888888888888891,0.25,0.3529411764705883,0.4285714285714286,0.45572360863436057,0.01857984534103376,0.06068764522527425,0.3194077853797749
1.0,0.25,0.3529411764705883,0.4285714285714286,0.46863325761745533,0.019258454669790284,0.06256893580695908,0.32529235513302557
0.0,0.25,0.3529411764705883,0.6428571428571428,0.3107783066058003,0.012634512893760049,0.04731941546797933,0.2201332777506171
0.11111111111111105,0.25,0.3529411764705883,0.6428571428571428,0.3360049134415244,0.013756655748680957,0.05080657184986745,0.2322563653526373
0.2222222222222222,0.25,0.3529411764705883,0.6428571428571428,0.35838663241981067,0.014788680312600512,0.0540105492411345,0.24272541489315355
0.33333333333333337,0.25,0.3529411764705883,0.6428571428571428,0.37855515064966033,0.01575019841213135,0.05699542666814923,0.25194712460038127
0.4444444444444444,0.25,0.3529411764705883,0.6428571428571428,0.3969430678599429,0.016654683332506387,0.059804094217604915,0.26019232443487395
0.5555555555555556,0.25,0.3529411764705883,0.6428571428571428,0.41386142305504664,0.017511849589308244,0.062466835457854926,0.2676507297430908
0.6666666666666665,0.25,0.3529411764705883,0.6428571428571428,0.42954235471932656,0.018328967569346457,0.06500594380799568,0.27446055766783994
0.7777777777777777,0.25,0.3529411764705883,0.6428571428571428,0.44416434443958014,0.019111640682557905,0.0674383852290862,0.28072570569135136
0.8888888888888891,0.25,0.3529411764705883,0.6428571428571428,0.45786796400418595,0.019864292599795007,0.06977743029009743,0.2865263108241438
1.0,0.25,0.3529411764705883,0.6428571428571428,0.470766162001802,0.020590486001195896,0.07203369952114909,0.29192553122088044
0.0,0.25,0.3529411764705883,1.0,0.3120993825000417,0.013665909108529767,0.054421262236712495,0.19190191662864212
0.11111111111111105,0.25,0.3529411764705883,1.0,0.3370908859403835,0.014886945497807096,0.05864244306813011,0.20275005652334455
0.2222222222222222,0.25,0.3529411764705883,1.0,0.3592578970861335,0.016009354432296643,0.06252684107397395,0.21211507887598427
0.33333333333333337,0.25,0.3529411764705883,1.0,0.3792311977678476,0.017054552996896916,0.06614736520570955,0.2203634027377774
0.4444444444444444,0.25,0.3529411764705883,1.0,0.397441879508517,0.018037266692298434,0.06955328219957131,0.2277379717056315
0.5555555555555556,0.25,0.3529411764705883,1.0,0.41419938916309523,0.018968119225334396,0.07277974877375872,0.23440835894630904
0.6666666666666665,0.25,0.3529411764705883,1.0,0.4297343548150181,0.019855064926416303,0.07585293789953144,0.24049776225176248
0.7777777777777777,0.25,0.3529411764705883,1.0,0.44422388457308987,0.020704236634000468,0.0787929985463589,0.24609860836523276
0.8888888888888891,0.25,0.3529411764705883,1.0,0.45780732322891937,0.021520477359942863,0.08161587142894189,0.2512820992284609
1.0,0.25,0.3529411764705883,1.0,0.47059654282875063,0.022307687797838153,0.08433445305604295,0.2561043136622726
0.0,0.25,0.5294117647058827,0.0,0.4014163889858945,0.03994035193685284,0.04382723790666517,0.794304358852002
0.11111111111111105,0.25,0.5294117647058827,0.0,0.4245583995011994,0.04347050938534743,0.04519998659979992,0.8068868052820669
0.2222222222222222,0.25,0.5294117647058827,0.0,0.4442175025919109,0.04671703552804758,0.0464415526707853,0.8168140255125084
0.33333333333333337,0.25,0.5294117647058827,0.0,0.461266067080451,0.04973764979553782,0.04758863048340178,0.824876940397674
0.4444444444444444,0.25,0.5294117647058827,0.0,0.47628566707512604,0.05257253517659587,0.0486642337444344,0.8315723377519217
0.5555555555555556,0.25,0.5294117647058827,0.0,0.48968385664716324,0.05525102935891259,0.04968368440129717,0.837230226048649
0.6666666666666665,0.25,0.5294117647058827,0.0,0.5017574687696527,0.05779534837404857,0.050657673044115066,0.8420795849273733
0.7777777777777777,0.25,0.5294117647058827,0.0,0.5127294150496797,0.060222808959356645,0.051593945322586494,0.8462848988184724
0.8888888888888891,0.25,0.5294117647058827,0.0,0.5227713765375441,0.06254722866772773,0.05249829147719222,0.8499677689775518
1.0,0.25,0.5294117647058827,0.0,0.532018297014859,0.0647798531183295,0.053375155523910006,0.8532202347701394
0.0,0.25,0.5294117647058827,0.07142857142857142,0.4821934634844814,0.03698817778258478,0.057178398545645034,0.6711300199813329
0.11111111111111105,0.25,0.5294117647058827,0.07142857142857142,0.5104493509862287,0.04038816018949366,0.059800636683405094,0.6867889387344691
0.2222222222222222,0.25,0.5294117647058827,0.07142857142857142,0.5344284453673614,0.043528423160801515,0.062192121832360205,0.6993310441417105
0.33333333333333337,0.25,0.5294117647058827,0.07142857142857142,0.5551713530326394,0.04646123434594416,0.06441296116335596,0.7096372658770407
0.4444444444444444,0.25,0.5294117647058827,0.07142857142857142,0.5733798868959857,0.04922282558894184,0.06650177139432896,0.718273656586526
0.5555555555555556,0.25,0.5294117647058827,0.07142857142857142,0.5895510130908256,0.0518395667881544,0.06848481233869583,0.725623823287292
0.6666666666666665,0.25,0.5294117647058827,0.07142857142857142,0.6040500349457668,0.05433138683864322,0.070380753029117,0.7319586472287203
0.7777777777777777,0.25,0.5294117647058827,0.07142857142857142,0.6171536162301843,0.056713800844627286,0.07220334828413283,0.7374757976814813
0.8888888888888891,0.25,0.5294117647058827,0.07142857142857142,0.6290763715198399,0.058999188236021766,0.07396303774185421,0.7423234422170001
1.0,0.25,0.5294117647058827,0.07142857142857142,0.6399881670306752,0.06119762734460926,0.07566794340036859,0.7466151562169142
0.0,0.25,0.5294117647058827,0.14285714285714285,0.5154599954131076,0.036575189734176575,0.06675796436346818,0.6059856104405628
0.11111111111111105,0.25,0.5294117647058827,0.14285714285714285,0.5461693003611359,0.039981039022658024,0.07038666680641954,0.6224912539357763
0.2222222222222222,0.25,0.5294117647058827,0.14285714285714285,0.572280167178639,0.04313324633447396,0.07372007355102911,0.6358316396839132
0.33333333333333337,0.25,0.5294117647058827,0.14285714285714285,0.5948918731453614,0.04608301599642366,0.07683150447708297,0.6468755753906714
0.4444444444444444,0.25,0.5294117647058827,0.14285714285714285,0.6147492436201644,0.048865689139280556,0.07976862311919669,0.6561867866851411
0.5555555555555556,0.25,0.5294117647058827,0.14285714285714285,0.6323821274726046,0.05150687896269815,0.08256421030849344,0.664150856824826
0.6666666666666665,0.25,0.5294117647058827,0.14285714285714285,0.6481817998828854,0.054025862972042704,0.08524182327741961,0.6710424810895046
0.7777777777777777,0.25,0.5294117647058827,0.14285714285714285,0.662445881691146,0.05643759569643334,0.08781899978283471,0.677063813005498
0.8888888888888891,0.25,0.5294117647058827,0.14285714285714285,0.6754062563307058,0.05875396894133639,0.0903091801231505,0.6823675992022559
1.0,0.25,0.5294117647058827,0.14285714285714285,0.6872472228257137,0.060984637723724124,0.09272291891369197,0.6870718336787974
0.0,0.25,0.5294117647058827,0.2857142857142857,0.5444970413410278,0.03713994351508227,0.08132112727135536,0.5305395054277177
0.11111111111111105,0.25,0.5294117647058827,0.2857142857142857,0.5774019438347843,0.04062954614102615,0.0865640718171177,0.5471715685504837
0.2222222222222222,0.25,0.5294117647058827,0.2857142857142857,0.6054718639901573,0.043864392424471,0.09141765289309504,0.5607496382054525
0.33333333333333337,0.25,0.5294117647058827,0.2857142857142857,0.6298445873245379,0.046896479617734584,0.09597241640378928,0.5720874204954395
0.4444444444444444,0.25,0.5294117647058827,0.2857142857142857,0.6512932380116294,0.04976153565849914,0.10028812899706664,0.58171684999831
0.5555555555555556,0.25,0.5294117647058827,0.2857142857142857,0.6703694469029753,0.05248532941736383,0.10440653224833121,0.5900045912384118
0.6666666666666665,0.25,0.5294117647058827,0.2857142857142857,0.6874818426654289,0.05508715712552331,0.10835807888185989,0.597213942096379
0.7777777777777777,0.25,0.5294117647058827,0.2857142857142857,0.7029422568190987,0.057581908737163484,0.11216577050634295,0.6035402391054634
0.8888888888888891,0.25,0.5294117647058827,0.2857142857142857,0.7169944442160985,0.059981362232122956,0.11584747823456064,0.6091322829456042
1.0,0.25,0.5294117647058827,0.2857142857142857,0.7298328106833593,0.062295028524875985,0.11941741374114732,0.6141059478598095
0.0,0.25,0.5294117647058827,0.4285714285714286,0.5573851214771024,0.0380761655764637,0.09280899754753014,0.4844911391340943
0.11111111111111105,0.25,0.5294117647058827,0.4285714285714286,0.5911864797174234,0.04166368986276073,0.09935207170223882,0.5007313522305475
0.2222222222222222,0.25,0.5294117647058827,0.4285714285714286,0.6200820166012632,0.044990441374332106,0.10542733387959369,0.5140575558193241
0.33333333333333337,0.25,0.5294117647058827,0.4285714285714286,0.6452193867476556,0.04811006757478878,0.11113862881572832,0.5252343096658889
0.4444444444444444,0.25,0.5294117647058827,0.4285714285714286,0.6673788593172459,0.05105936975249408,0.11655538335480796,0.5347629002869965
0.5555555555555556,0.25,0.5294117647058827,0.4285714285714286,0.687117580347602,0.0538648394489224,0.12172670126116604,0.5429900696885114
0.6666666666666665,0.25,0.5294117647058827,0.4285714285714286,0.7048485621344708,0.05654627353621497,0.12668884572854278,0.5501657693225204
0.7777777777777777,0.25,0.5294117647058827,0.4285714285714286,0.720887218448892,0.05911891390821951,0.1314695195737987,0.556476178013933
0.8888888888888891,0.25,0.5294117647058827,0.4285714285714286,0.735480389541231,0.061594783258085005,0.13609046467996666,0.56206372693159
1.0,0.25,0.5294117647058827,0.4285714285714286,0.7488251074512254,0.06398356535476399,0.14056913398566842,0.5670398047123723
0.0,0.25,0.5294117647058827,0.6428571428571428,0.5668295034751231,0.03948195385127066,0.10692759174874664,0.43840900915822434
0.11111111111111105,0.25,0.5294117647058827,0.6428571428571428,0.6011650073648506,0.043205456314018516,0.11505770558147754,0.4539095025863126
0.2222222222222222,0.25,0.5294117647058827,0.6428571428571428,0.6305759585844203,0.046657608420016025,0.12261231087924084,0.46667575273157863
0.33333333333333337,0.25,0.5294117647058827,0.6428571428571428,0.6562108176735767,0.04989462203400447,0.1297132471409731,0.47741518838857905
0.4444444444444444,0.25,0.5294117647058827,0.6428571428571428,0.6788503241143811,0.052955030152883345,0.13644334617758805,0.48659289670702094
0.5555555555555556,0.25,0.5294117647058827,0.6428571428571428,0.699051896093741,0.05586655148701018,0.14286211829452145,0.49453164695303947
0.6666666666666665,0.25,0.5294117647058827,0.6428571428571428,0.7172287914673864,0.058649879389394144,0.14901413050337314,0.5014649606359047
0.7777777777777777,0.25,0.5294117647058827,0.6428571428571428,0.7336967039387627,0.06132092610798239,0.15493384792389753,0.5075674592544398
0.8888888888888891,0.25,0.5294117647058827,0.6428571428571428,0.7487027074021038,0.06389222844265638,0.16064861276016273,0.512973246056073
1.0,0.25,0.5294117647058827,0.6428571428571428,0.7624441174185674,0.06637386634491733,0.16618056789605024,0.5177876035269132
0.0,0.25,0.5294117647058827,1.0,0.5732607700302075,0.04150678306039849,0.12560083884882114,0.3888903589164285
0.11111111111111105,0.25,0.5294117647058827,1.0,0.6077756182191303,0.045416685565318984,0.13575257478799585,0.40322012287309494
0.2222222222222222,0.25,0.5294117647058827,1.0,0.6373990148558442,0.04903869465921774,0.1451648936174558,0.4150376502155408
0.33333333333333337,0.25,0.5294117647058827,1.0,0.6632710161132661,0.05243276806779038,0.1539886312269469,0.42498385734487953
0.4444444444444444,0.25,0.5294117647058827,1.0,0.6861659389380125,0.055640016317147455,0.16232844464396953,0.43348173606158324
0.5555555555555556,0.25,0.5294117647058827,1.0,0.7066362473932887,0.05869001642549656,0.17026079732595506,0.44082610073178635
0.6666666666666665,0.25,0.5294117647058827,1.0,0.725091317564687,0.06160485071894949,0.1778437291720497,0.4472311785767306
0.7777777777777777,0.25,0.5294117647058827,1.0,0.7418437400631054,0.06440149912784289,0.18512260081075194,0.452857827791165
0.8888888888888891,0.25,0.5294117647058827,1.0,0.7571381127189435,0.06709333645878071,0.19213368771060527,0.4578300723140228
1.0,0.25,0.5294117647058827,1.0,0.771169728232307,0.06969111294342314,0.19890654480254305,0.46224562980239653
0.0,0.25,0.7058823529411766,0.0,0.48018338783007947,0.1336377435891538,0.059363835111880946,0.9621750677602362
0.11111111111111105,0.25,0.7058823529411766,0.0,0.4996377223305292,0.14458559695936907,0.061318955023010595,0.9635160537946458
0.2222222222222222,0.25,0.7058823529411766,0.0,0.5159440159526603,0.15448193699373497,0.06319043412211646,0.9641592283925361
0.33333333333333337,0.25,0.7058823529411766,0.0,0.5299456857503149,0.1635458203990569,0.06499433764318299,0.9643603986144115
0.4444444444444444,0.25,0.7058823529411766,0.0,0.5421896763874822,0.17192981434808097,0.06674156405560708,0.9642681447585025
0.5555555555555556,0.25,0.7058823529411766,0.0,0.5530505160061385,0.17974525617308765,0.06843999776025327,0.9639744406252931
0.6666666666666665,0.25,0.7058823529411766,0.0,0.5627957376537868,0.18707635427849484,0.07009561335324387,0.9635390663323732
0.7777777777777777,0.25,0.7058823529411766,0.0,0.5716229459102384,0.19398863080985812,0.07171309958210621,0.963002376395731
0.8888888888888891,0.25,0.7058823529411766,0.0,0.579682103526794,0.2005342577678904,0.07329623918302376,0.9623924555718323
1.0,0.25,0.7058823529411766,0.0,0.5870896980240774,0.20675557281295967,0.0748481476318509,0.9617293442222122
0.0,0.25,0.7058823529411766,0.07142857142857142,0.6125838588062718,0.1205551092314345,0.0871489405935477,0.8693993548406423
0.11111111111111105,0.25,0.7058823529411766,0.07142857142857142,0.6347774462638386,0.1309079311430128,0.09133245866277502,0.8732143544151116
0.2222222222222222,0.25,0.7058823529411766,0.07142857142857142,0.6529647570454109,0.1402555112966017,0.09530013154321101,0.8757453362965224
0.33333333333333337,0.25,0.7058823529411766,0.07142857142857142,0.668264916340494,0.1488004598095857,0.09909517278961678,0.8774417187534117
0.4444444444444444,0.25,0.7058823529411766,0.07142857142857142,0.681397303555577,0.15668567386083257,0.10274672415901563,0.878568405873031
0.5555555555555556,0.25,0.7058823529411766,0.07142857142857142,0.6928496969953521,0.16401657531809086,0.10627573564093432,0.8792916293031222
0.6666666666666665,0.25,0.7058823529411766,0.07142857142857142,0.7029667944469172,0.1708736447574624,0.10969798943727803,0.8797208149114639
0.7777777777777777,0.25,0.7058823529411766,0.07142857142857142,0.7120003944144683,0.17732000356773983,0.113025805172528,0.8799308019789711
0.8888888888888891,0.25,0.7058823529411766,0.07142857142857142,0.7201395325392158,0.18340625465601382,0.11626906833839556,0.879974391200003
1.0,0.25,0.7058823529411766,0.07142857142857142,0.7275294740957494,0.18917369252997426,0.11943588185927066,0.8798898166332324
0.0,0.25,0.7058823529411766,0.14285714285714285,0.6786464468193031,0.1166696681907771,0.10885744009810945,0.8132386410880258
0.11111111111111105,0.25,0.7058823529411766,0.14285714285714285,0.7023065254150545,0.12690690676317737,0.11511825545222383,0.818175444977209
0.2222222222222222,0.25,0.7058823529411766,0.14285714285714285,0.7214077613697174,0.13613550964092724,0.12103399928399318,0.8215167399295514
0.33333333333333337,0.25,0.7058823529411766,0.14285714285714285,0.7372489146796415,0.14455262334789365,0.12667210015421976,0.8238179650695137
0.4444444444444444,0.25,0.7058823529411766,0.14285714285714285,0.7506641325725483,0.15229902731628236,0.1320785128964192,0.8254083787672511
0.5555555555555556,0.25,0.7058823529411766,0.14285714285714285,0.7622171878704822,0.15947975569642295,0.137286586786274,0.8264952020758641
0.6666666666666665,0.25,0.7058823529411766,0.14285714285714285,0.7723046519695612,0.16617577933931088,0.14232164860526336,0.8272150406750512
0.7777777777777777,0.25,0.7058823529411766,0.14285714285714285,0.7812145435539342,0.17245113339780443,0.14720360432789995,0.8276613128513869
0.8888888888888891,0.25,0.7058823529411766,0.14285714285714285,0.7891617345254646,0.17835749140022955,0.15194851325587935,0.8278998914126978
1.0,0.25,0.7058823529411766,0.14285714285714285,0.7963100914348511,0.18393726435467153,0.15656960921247076,0.8279783771792255
0.0,0.25,0.7058823529411766,0.2857142857142857,0.7452347914638594,0.11458834584287317,0.14349197982644982,0.74098143046676
0.11111111111111105,0.25,0.7058823529411766,0.2857142857142857,0.7707240940729712,0.1248774251722625,0.1534495334709972,0.747014032976287
0.2222222222222222,0.25,0.7058823529411766,0.2857142857142857,0.7909636582345304,0.1341364852333316,0.1628248616882492,0.7511077293114812
0.33333333333333337,0.25,0.7058823529411766,0.2857142857142857,0.8074610092063972,0.14255619697048,0.17172520987342255,0.7539314933300173
0.4444444444444444,0.25,0.7058823529411766,0.2857142857142857,0.8211910038024854,0.15027531617170303,0.1802250513240505,0.75588666855348
0.5555555555555556,0.25,0.7058823529411766,0.2857142857142857,0.8328147663831896,0.15739937141145027,0.18837940143719895,0.7572277690479333
0.6666666666666665,0.25,0.7058823529411766,0.2857142857142857,0.8427976017749312,0.16401118396269596,0.19623073830951643,0.7581232640668348
0.7777777777777777,0.25,0.7058823529411766,0.2857142857142857,0.8514767815453307,0.17017728811577132,0.20381295220442294,0.758688503691893
0.8888888888888891,0.25,0.7058823529411766,0.2857142857142857,0.8591028407239998,0.17595210326500463,0.21115375708421025,0.7590047034186157
1.0,0.25,0.7058823529411766,0.2857142857142857,0.8658657937961765,0.18138077263499264,0.218276248621843,0.759130391157643
0.0,0.25,0.7058823529411766,0.4285714285714286,0.7786175517020519,0.114546062749868,0.1713659142808978,0.6922256754079712
0.11111111111111105,0.25,0.7058823529411766,0.4285714285714286,0.8052764996442389,0.12495476840302433,0.18447980291155755,0.6987523147048679
0.2222222222222222,0.25,0.7058823529411766,0.4285714285714286,0.826292984590349,0.1343167451583392,0.19680247377688673,0.7031657107204272
0.33333333333333337,0.25,0.7058823529411766,0.4285714285714286,0.8432766087499953,0.14281823060324605,0.20847390573339578,0.7061876580752794
0.4444444444444444,0.25,0.7058823529411766,0.4285714285714286,0.8572762153782294,0.15059610094219678,0.2195921688909295,0.7082558247458435
0.5555555555555556,0.25,0.7058823529411766,0.4285714285714286,0.869007722566731,0.15775572891468426,0.23023035066282674,0.7096499826932121
0.6666666666666665,0.25,0.7058823529411766,0.4285714285714286,0.8789773860765028,0.1643808786800591,0.2404454175332481,0.710556292861642
